"","state_lower","zipcode","county"
"21646","illinois","61911","Moultrie"
"21647","illinois","61912","Coles"
"21648","illinois","61913","Piatt"
"21649","illinois","61914","Moultrie"
"21650","illinois","61917","Edgar"
"21651","illinois","61919","Douglas"
"21652","illinois","61920","Coles"
"21653","illinois","61924","Edgar"
"21654","illinois","61925","Macon"
"21655","illinois","61928","Moultrie"
"21656","illinois","61929","Piatt"
"21657","illinois","61930","Douglas"
"21658","illinois","61931","Coles"
"21659","illinois","61932","Edgar"
"21660","illinois","61933","Edgar"
"21661","illinois","61936","Piatt"
"21662","illinois","61937","Moultrie"
"21663","illinois","61938","Coles"
"21664","illinois","61940","Edgar"
"21665","illinois","61941","Douglas"
"21666","illinois","61942","Douglas"
"21667","illinois","61943","Coles"
"21668","illinois","61944","Edgar"
"21669","illinois","61949","Edgar"
"21670","illinois","61951","Moultrie"
"21671","illinois","61953","Douglas"
"21672","illinois","61955","Edgar"
"21673","illinois","61956","Douglas"
"21674","illinois","61957","Shelby"
"21675","illinois","62001","Madison"
"21676","illinois","62002","Madison"
"21677","illinois","62006","Calhoun"
"21678","illinois","62009","Macoupin"
"21679","illinois","62010","Madison"
"21680","illinois","62011","Fayette"
"21681","illinois","62012","Jersey"
"21682","illinois","62013","Calhoun"
"21683","illinois","62014","Macoupin"
"21684","illinois","62015","Montgomery"
"21685","illinois","62016","Greene"
"21686","illinois","62017","Montgomery"
"21687","illinois","62018","Madison"
"21688","illinois","62019","Bond"
"21689","illinois","62021","Madison"
"21690","illinois","62022","Jersey"
"21691","illinois","62023","Macoupin"
"21692","illinois","62024","Madison"
"21693","illinois","62025","Madison"
"21694","illinois","62026","Madison"
"21695","illinois","62027","Greene"
"21696","illinois","62028","Jersey"
"21697","illinois","62030","Jersey"
"21698","illinois","62031","Jersey"
"21699","illinois","62032","Montgomery"
"21700","illinois","62033","Macoupin"
"21701","illinois","62034","Madison"
"21702","illinois","62035","Madison"
"21703","illinois","62036","Calhoun"
"21704","illinois","62037","Jersey"
"21705","illinois","62040","Madison"
"21706","illinois","62044","Greene"
"21707","illinois","62045","Calhoun"
"21708","illinois","62046","Madison"
"21709","illinois","62047","Calhoun"
"21710","illinois","62048","Madison"
"21711","illinois","62049","Montgomery"
"21712","illinois","62050","Greene"
"21713","illinois","62051","Montgomery"
"21714","illinois","62052","Jersey"
"21715","illinois","62053","Calhoun"
"21716","illinois","62054","Greene"
"21717","illinois","62056","Montgomery"
"21718","illinois","62058","Madison"
"21719","illinois","62059","St. Clair"
"21720","illinois","62060","Madison"
"21721","illinois","62061","Madison"
"21722","illinois","62062","Madison"
"21723","illinois","62063","Jersey"
"21724","illinois","62067","Madison"
"21725","illinois","62069","Macoupin"
"21726","illinois","62074","Madison"
"21727","illinois","62075","Montgomery"
"21728","illinois","62076","Montgomery"
"21729","illinois","62077","Montgomery"
"21730","illinois","62078","Greene"
"21731","illinois","62079","Macoupin"
"21732","illinois","62080","Fayette"
"21733","illinois","62081","Greene"
"21734","illinois","62082","Greene"
"21735","illinois","62083","Christian"
"21736","illinois","62084","Madison"
"21737","illinois","62085","Macoupin"
"21738","illinois","62086","Bond"
"21739","illinois","62087","Madison"
"21740","illinois","62088","Macoupin"
"21741","illinois","62089","Montgomery"
"21742","illinois","62090","Madison"
"21743","illinois","62091","Montgomery"
"21744","illinois","62092","Greene"
"21745","illinois","62093","Macoupin"
"21746","illinois","62094","Montgomery"
"21747","illinois","62095","Madison"
"21748","illinois","62097","Madison"
"21749","illinois","62098","Greene"
"21750","illinois","62201","St. Clair"
"21751","illinois","62203","St. Clair"
"21752","illinois","62204","St. Clair"
"21753","illinois","62205","St. Clair"
"21754","illinois","62206","St. Clair"
"21755","illinois","62207","St. Clair"
"21756","illinois","62208","St. Clair"
"21757","illinois","62214","Washington"
"21758","illinois","62215","Clinton"
"21759","illinois","62216","Clinton"
"21760","illinois","62217","Randolph"
"21761","illinois","62218","Clinton"
"21762","illinois","62219","Clinton"
"21763","illinois","62220","St. Clair"
"21764","illinois","62221","St. Clair"
"21765","illinois","62223","St. Clair"
"21766","illinois","62225","St. Clair"
"21767","illinois","62226","St. Clair"
"21768","illinois","62230","Clinton"
"21769","illinois","62231","Clinton"
"21770","illinois","62232","St. Clair"
"21771","illinois","62233","Randolph"
"21772","illinois","62234","Madison"
"21773","illinois","62236","Monroe"
"21774","illinois","62237","Perry"
"21775","illinois","62238","Perry"
"21776","illinois","62239","St. Clair"
"21777","illinois","62240","St. Clair"
"21778","illinois","62241","Randolph"
"21779","illinois","62242","Randolph"
"21780","illinois","62243","St. Clair"
"21781","illinois","62244","Monroe"
"21782","illinois","62245","Clinton"
"21783","illinois","62246","Bond"
"21784","illinois","62248","Monroe"
"21785","illinois","62249","Madison"
"21786","illinois","62250","Clinton"
"21787","illinois","62253","Bond"
"21788","illinois","62254","St. Clair"
"21789","illinois","62255","St. Clair"
"21790","illinois","62256","Monroe"
"21791","illinois","62257","St. Clair"
"21792","illinois","62258","St. Clair"
"21793","illinois","62260","St. Clair"
"21794","illinois","62261","Randolph"
"21795","illinois","62262","Bond"
"21796","illinois","62263","Washington"
"21797","illinois","62264","St. Clair"
"21798","illinois","62265","Clinton"
"21799","illinois","62266","Clinton"
"21800","illinois","62268","Washington"
"21801","illinois","62269","St. Clair"
"21802","illinois","62271","Washington"
"21803","illinois","62272","Randolph"
"21804","illinois","62273","Bond"
"21805","illinois","62274","Perry"
"21806","illinois","62275","Bond"
"21807","illinois","62277","Randolph"
"21808","illinois","62278","Monroe"
"21809","illinois","62279","Monroe"
"21810","illinois","62280","Jackson"
"21811","illinois","62281","Madison"
"21812","illinois","62282","St. Clair"
"21813","illinois","62284","Bond"
"21814","illinois","62285","St. Clair"
"21815","illinois","62286","Randolph"
"21816","illinois","62288","Randolph"
"21817","illinois","62289","St. Clair"
"21818","illinois","62292","Randolph"
"21819","illinois","62293","Clinton"
"21820","illinois","62294","Madison"
"21821","illinois","62295","Monroe"
"21822","illinois","62297","Randolph"
"21823","illinois","62298","Monroe"
"21824","illinois","62301","Adams"
"21825","illinois","62305","Adams"
"21826","illinois","62311","Hancock"
"21827","illinois","62312","Pike"
"21828","illinois","62313","Hancock"
"21829","illinois","62314","Pike"
"21830","illinois","62316","Hancock"
"21831","illinois","62319","Schuyler"
"21832","illinois","62320","Adams"
"21833","illinois","62321","Hancock"
"21834","illinois","62323","Pike"
"21835","illinois","62324","Adams"
"21836","illinois","62325","Adams"
"21837","illinois","62326","McDonough"
"21838","illinois","62330","Hancock"
"21839","illinois","62334","Hancock"
"21840","illinois","62336","Hancock"
"21841","illinois","62338","Adams"
"21842","illinois","62339","Adams"
"21843","illinois","62340","Pike"
"21844","illinois","62341","Hancock"
"21845","illinois","62343","Pike"
"21846","illinois","62344","Schuyler"
"21847","illinois","62345","Pike"
"21848","illinois","62346","Adams"
"21849","illinois","62347","Adams"
"21850","illinois","62348","Adams"
"21851","illinois","62349","Adams"
"21852","illinois","62351","Adams"
"21853","illinois","62352","Pike"
"21854","illinois","62353","Brown"
"21855","illinois","62354","Hancock"
"21856","illinois","62355","Pike"
"21857","illinois","62356","Pike"
"21858","illinois","62357","Pike"
"21859","illinois","62358","Hancock"
"21860","illinois","62359","Adams"
"21861","illinois","62360","Adams"
"21862","illinois","62361","Pike"
"21863","illinois","62362","Pike"
"21864","illinois","62363","Pike"
"21865","illinois","62365","Adams"
"21866","illinois","62366","Pike"
"21867","illinois","62367","Hancock"
"21868","illinois","62370","Pike"
"21869","illinois","62373","Hancock"
"21870","illinois","62374","Hancock"
"21871","illinois","62375","Brown"
"21872","illinois","62376","Adams"
"21873","illinois","62378","Brown"
"21874","illinois","62379","Hancock"
"21875","illinois","62380","Hancock"
"21876","illinois","62401","Effingham"
"21877","illinois","62410","Wabash"
"21878","illinois","62411","Effingham"
"21879","illinois","62413","Crawford"
"21880","illinois","62414","Fayette"
"21881","illinois","62417","Lawrence"
"21882","illinois","62418","Fayette"
"21883","illinois","62419","Richland"
"21884","illinois","62420","Clark"
"21885","illinois","62421","Richland"
"21886","illinois","62422","Shelby"
"21887","illinois","62423","Clark"
"21888","illinois","62424","Effingham"
"21889","illinois","62425","Richland"
"21890","illinois","62426","Clay"
"21891","illinois","62427","Crawford"
"21892","illinois","62428","Cumberland"
"21893","illinois","62431","Shelby"
"21894","illinois","62432","Jasper"
"21895","illinois","62433","Crawford"
"21896","illinois","62434","Clay"
"21897","illinois","62436","Cumberland"
"21898","illinois","62438","Shelby"
"21899","illinois","62439","Lawrence"
"21900","illinois","62440","Coles"
"21901","illinois","62441","Clark"
"21902","illinois","62442","Clark"
"21903","illinois","62443","Effingham"
"21904","illinois","62444","Shelby"
"21905","illinois","62445","Jasper"
"21906","illinois","62446","Wayne"
"21907","illinois","62447","Cumberland"
"21908","illinois","62448","Jasper"
"21909","illinois","62449","Crawford"
"21910","illinois","62450","Richland"
"21911","illinois","62451","Crawford"
"21912","illinois","62452","Richland"
"21913","illinois","62454","Crawford"
"21914","illinois","62458","Fayette"
"21915","illinois","62459","Jasper"
"21916","illinois","62460","Lawrence"
"21917","illinois","62461","Effingham"
"21918","illinois","62462","Shelby"
"21919","illinois","62463","Shelby"
"21920","illinois","62464","Crawford"
"21921","illinois","62465","Shelby"
"21922","illinois","62466","Lawrence"
"21923","illinois","62467","Effingham"
"21924","illinois","62468","Cumberland"
"21925","illinois","62469","Cumberland"
"21926","illinois","62471","Fayette"
"21927","illinois","62473","Effingham"
"21928","illinois","62474","Clark"
"21929","illinois","62475","Jasper"
"21930","illinois","62476","Edwards"
"21931","illinois","62477","Clark"
"21932","illinois","62478","Clark"
"21933","illinois","62479","Jasper"
"21934","illinois","62480","Jasper"
"21935","illinois","62481","Jasper"
"21936","illinois","62501","Macon"
"21937","illinois","62510","Christian"
"21938","illinois","62512","Logan"
"21939","illinois","62513","Christian"
"21940","illinois","62514","Macon"
"21941","illinois","62515","Sangamon"
"21942","illinois","62517","Christian"
"21943","illinois","62518","Logan"
"21944","illinois","62519","Logan"
"21945","illinois","62520","Sangamon"
"21946","illinois","62521","Macon"
"21947","illinois","62522","Macon"
"21948","illinois","62523","Macon"
"21949","illinois","62526","Macon"
"21950","illinois","62530","Sangamon"
"21951","illinois","62531","Christian"
"21952","illinois","62532","Macon"
"21953","illinois","62533","Montgomery"
"21954","illinois","62534","Shelby"
"21955","illinois","62535","Macon"
"21956","illinois","62536","Sangamon"
"21957","illinois","62537","Macon"
"21958","illinois","62538","Montgomery"
"21959","illinois","62539","Sangamon"
"21960","illinois","62540","Christian"
"21961","illinois","62541","Logan"
"21962","illinois","62543","Logan"
"21963","illinois","62544","Macon"
"21964","illinois","62545","Sangamon"
"21965","illinois","62546","Christian"
"21966","illinois","62547","Christian"
"21967","illinois","62548","Logan"
"21968","illinois","62549","Macon"
"21969","illinois","62550","Shelby"
"21970","illinois","62551","Macon"
"21971","illinois","62553","Shelby"
"21972","illinois","62554","Macon"
"21973","illinois","62555","Christian"
"21974","illinois","62556","Christian"
"21975","illinois","62557","Christian"
"21976","illinois","62558","Sangamon"
"21977","illinois","62560","Montgomery"
"21978","illinois","62561","Sangamon"
"21979","illinois","62563","Sangamon"
"21980","illinois","62565","Shelby"
"21981","illinois","62567","Christian"
"21982","illinois","62568","Christian"
"21983","illinois","62570","Christian"
"21984","illinois","62571","Shelby"
"21985","illinois","62572","Montgomery"
"21986","illinois","62573","Macon"
"21987","illinois","62601","Morgan"
"21988","illinois","62610","Scott"
"21989","illinois","62611","Cass"
"21990","illinois","62612","Cass"
"21991","illinois","62613","Menard"
"21992","illinois","62615","Sangamon"
"21993","illinois","62617","Mason"
"21994","illinois","62618","Cass"
"21995","illinois","62621","Scott"
"21996","illinois","62622","Cass"
"21997","illinois","62624","Schuyler"
"21998","illinois","62625","Sangamon"
"21999","illinois","62626","Macoupin"
"22000","illinois","62627","Cass"
"22001","illinois","62628","Morgan"
"22002","illinois","62629","Sangamon"
"22003","illinois","62630","Macoupin"
"22004","illinois","62631","Morgan"
"22005","illinois","62633","Mason"
"22006","illinois","62634","Logan"
"22007","illinois","62635","Logan"
"22008","illinois","62638","Morgan"
"22009","illinois","62639","Schuyler"
"22010","illinois","62640","Macoupin"
"22011","illinois","62642","Menard"
"22012","illinois","62643","Logan"
"22013","illinois","62644","Mason"
"22014","illinois","62649","Macoupin"
"22015","illinois","62650","Morgan"
"22016","illinois","62655","Mason"
"22017","illinois","62656","Logan"
"22018","illinois","62661","Sangamon"
"22019","illinois","62663","Scott"
"22020","illinois","62664","Mason"
"22021","illinois","62665","Morgan"
"22022","illinois","62666","Logan"
"22023","illinois","62667","Macoupin"
"22024","illinois","62668","Morgan"
"22025","illinois","62670","Sangamon"
"22026","illinois","62671","Logan"
"22027","illinois","62672","Macoupin"
"22028","illinois","62673","Menard"
"22029","illinois","62674","Macoupin"
"22030","illinois","62675","Menard"
"22031","illinois","62677","Sangamon"
"22032","illinois","62681","Schuyler"
"22033","illinois","62682","Mason"
"22034","illinois","62684","Sangamon"
"22035","illinois","62685","Macoupin"
"22036","illinois","62688","Menard"
"22037","illinois","62689","Sangamon"
"22038","illinois","62690","Macoupin"
"22039","illinois","62691","Cass"
"22040","illinois","62692","Morgan"
"22041","illinois","62693","Sangamon"
"22042","illinois","62694","Scott"
"22043","illinois","62695","Morgan"
"22044","illinois","62701","Sangamon"
"22045","illinois","62702","Sangamon"
"22046","illinois","62703","Sangamon"
"22047","illinois","62704","Sangamon"
"22048","illinois","62706","Sangamon"
"22049","illinois","62707","Sangamon"
"22050","illinois","62711","Sangamon"
"22051","illinois","62712","Sangamon"
